time_ms,value,temperature_C
274236,260,24.00
274380,261,24.00
274525,262,24.00
274669,261,24.00
274813,260,24.00
274958,261,24.00
275102,260,24.00
275246,261,24.00
275391,261,24.00
275535,260,24.00
275679,260,24.00
275824,260,24.00
275970,260,24.00
276115,262,24.00
276259,260,24.00
276403,260,24.00
276548,261,24.00
276692,260,24.00
276836,261,24.00
276980,261,24.00
277125,261,24.00
277271,261,24.00
277415,261,24.00
277559,260,24.00
277704,262,24.00
277848,260,24.00
277992,261,24.00
278137,259,24.00
278281,260,24.00
278425,261,24.00
278570,261,24.00
278714,260,24.00
278858,261,24.00
279002,261,24.00
279147,260,24.00
279291,261,24.00
279435,261,24.00
279580,261,24.00
279724,260,24.00
279868,260,24.00
280013,261,24.00
280160,260,24.00
280304,261,24.00
280449,261,24.00
280593,261,24.00
280737,261,24.00
280882,261,24.00
281026,259,24.00
281172,261,24.00
281317,260,24.00
281461,261,24.00
281606,261,24.00
281750,260,24.00
281894,261,24.00
282039,261,24.00
282183,260,24.00
282328,260,24.00
282472,260,24.00
282617,261,24.00
282761,260,24.00
282906,261,24.00
283050,260,24.00
283194,261,24.00
283339,260,24.00
283483,260,24.00
283628,260,24.00
283772,261,24.00
283916,261,24.00
284061,261,24.00
284208,261,24.00
284352,261,24.00
284497,261,24.00
284641,261,24.00
284786,260,24.00
284930,260,24.00
285075,260,24.00
285221,260,24.00
285365,260,24.00
285510,261,24.00
285654,261,24.00
285799,260,24.00
285943,260,24.00
286087,261,24.00
286232,261,24.00
286376,260,24.00
286521,261,24.00
286665,261,24.00
286810,261,24.00
286954,261,24.00
287099,261,24.00
287243,260,24.00
287387,260,24.00
287532,260,24.00
287676,261,24.00
287821,260,24.00
287965,261,24.00
288109,260,24.00
288254,262,24.00
288401,261,24.00
288545,261,24.00
288690,260,24.00
288834,260,24.00
288979,261,24.00
289125,260,24.00
289269,261,24.00
289414,261,24.00
289558,260,24.00
289703,260,24.00
289847,260,24.00
289991,260,24.00
290136,261,24.00
290280,260,24.00
290424,260,24.00
290569,261,24.00
290713,261,24.00
290858,260,24.00
291002,261,24.00
291147,261,24.00
291291,260,24.00
291435,261,24.00
291580260,24.00
291724,260,24.00
291869,261,24.00
292013,260,24.00
292158,260,24.00
292302,261,24.00
292449,260,24.00
292593,260,24.00
292738,261,24.00
292882,261,24.00
293027,261,24.00
293173,260,24.00
293317,262,24.00
293462,262,24.00
293606,261,24.00
293751,260,24.00
293895,260,24.00
294039,261,24.00
294184,260,24.00
294328,260,24.00
294473,260,24.00
294617,261,24.00
294761,261,24.00
294906,261,24.00
295050,260,24.00
295194,262,24.00
295339,261,24.00
295483,260,24.00
295628,261,24.00
295772,260,24.00
295917,261,24.00
296061,260,24.00
296211,260,24.00
296355,260,24.00
296500,261,24.00
296647,261,24.00
296791,260,24.00
296936,261,24.00
297082,260,24.00
297226,260,24.00
297371,260,24.00
297515,261,24.00
297660,261,24.00
297804,261,24.00
297949,261,24.00
298093,260,24.00
298237,261,24.00
298382,261,24.00
298526,262,24.00
298671,260,24.00
298815,259,24.00
298960,261,24.00
299104,261,24.00
299248,260,24.00
299393,260,24.00
299537,261,24.00
299682,261,24.00
299826,260,24.00
299971,260,24.00
300115,261,24.00
300259,260,24.00
300404,261,24.00
300548,261,24.00
300696,261,24.00
300840,261,24.00
300984,260,24.00
301130,260,24.00
301275,260,24.00
301419,260,24.00
301564,261,24.00
301708,261,24.00
301852,261,24.00
301997,261,24.00
302141,262,24.00
302286,261,24.00
302430,260,24.00
302575,260,24.00
302719,261,24.00
302864,261,24.00
303008,261,24.00
303153,260,24.00
303297,261,24.00
303441,260,24.00
303586,260,24.00
303730,262,24.00
303875,260,24.00
304019,261,24.00
304163,261,24.00
304308,262,24.00
304452,260,24.00
304597,260,24.00
304741,261,24.00
304888,261,24.00
305034,261,24.00
305179,261,24.00
305323,260,24.00
305467,261,24.00
305611,261,24.00
305756,261,24.00
305900,260,24.00
306044,261,24.00
306189,261,24.00
306333,260,24.00
306477,260,24.00
306621,261,24.00
306766,261,24.00
306910,260,24.00
307054,261,24.00
307199,261,24.00
307343,261,24.00
307487,261,24.00
307632,260,24.00
307776,261,24.00
307920,261,24.00
308065,261,24.00
308209,260,24.00
308353,261,24.00
308497,261,24.00
308642,260,24.00
308786,261,24.00
308933,260,24.00
309079,261,24.00
309223,260,24.00
309368,260,24.00
309512,261,24.00
309656,261,24.00
309801,261,24.00
309945,260,24.00
310089,260,24.00
310233,261,24.00
310378,260,24.00
310522,260,24.00
310666,260,24.00
310811,260,24.00
310955,261,24.00
311099,261,24.00
311243,261,24.00
311388,260,24.00
311532,260,24.00
311676,260,24.00
311821,261,24.00
311965,260,24.00
312109,260,24.00
312254,259,24.00
312398,260,24.00
312542,261,24.00
312687,260,24.00
312831,261,24.00
312978,261,24.00
313124,261,24.00
313268,261,24.00
313413,261,24.00
313557,261,24.00
313702,261,24.00
313846,260,24.00
313991,260,24.00
314135,261,24.00
314280,261,24.00
314424,261,24.00
314568,260,24.00
314713,261,24.00
314857,261,24.00
315002,260,24.00
315146,260,24.00
315290,261,24.00
315435,260,24.00
315579,260,24.00
315724,261,24.00
315868,261,24.00
316013,261,24.00
316157,260,24.00
316301,260,24.00
316446,261,24.00
316590,261,24.00
316735,261,24.00
316879,261,24.00
317024,261,24.00
317173,261,24.00
317317,260,24.00
317461,261,24.00
317606,261,24.00
317750,260,24.00
317895,261,24.00
318039,260,24.00
318183,260,24.00
318328,261,24.00
318472,260,24.00
318617,261,24.00
318761,261,24.00
318906,260,24.00
319050,260,24.00
319195,261,24.00
319339,261,24.00
319483,260,24.00
319628,260,24.00
319772,261,24.00
319917,261,24.00
320061,260,24.00
320205,260,24.00
320350,260,24.00
320494,261,24.00
320639,261,24.00
320783,261,24.00
320928,261,24.00
321074,261,24.00
321221,260,24.00
321365,261,24.00
321510,260,24.00
321654,259,24.00
321799,259,24.00
321943,260,24.00
322087,261,24.00
322232,261,24.00
322376,260,24.00
322521,261,24.00
322665,259,24.00
322809,261,24.00
322954,261,24.00
323098,259,24.00
323243,261,24.00
323387,260,24.00
323532,260,24.00
323676,260,24.00
323820,261,24.00
323965,261,24.00
324109,260,24.00
324254,260,24.00
324398,261,24.00
324542,261,24.00
324687,260,24.00
324831,261,24.00
324976,260,24.00
325122,261,24.00
325266,260,24.00
325413,260,24.00
325558,260,24.00
325702,260,24.00
325847,260,24.00
325991,260,24.00
326135,260,24.00
326280,261,24.00
326424,261,24.00
326569,261,24.00
326713,260,24.00
326857,261,24.00
327002,262,24.00
327146,260,24.00
327291,260,24.00
327435,261,24.00
327580,259,24.00
327724,261,24.00
327868,260,24.00
328013,260,24.00
328157,260,24.00
328302,260,24.00
328446,260,24.00
328590,261,24.00
328735,261,24.00
328879,260,24.00
329025,260,24.00
329170,261,24.00
329314,260,24.00
329461,261,24.00
329606,260,24.00
329750,260,24.00
329895,259,24.00
330039,260,24.00
330184,260,24.00
330328,260,24.00
330472,260,24.00
330617,261,24.00
330761,259,24.00
330906,260,24.00
331050,261,24.00
331194,260,24.00
331339,260,24.00
331483,260,24.00
331628,261,24.00
331772,261,24.00
331917,259,24.00
332061,260,24.00
332206,260,24.00
332350,261,24.00
332494,260,24.00
332639,261,24.00
332783,261,24.00
332928,261,24.00
333074,260,24.00
333218,261,24.00
333363,261,24.00
333507,261,24.00
333654,260,24.00
333799,261,24.00
333943,260,24.00
334087,261,24.00
334232,259,24.00
334376,260,24.00
334521,261,24.00
334665,260,24.00
334810,261,24.00
334954,260,24.00
335099,260,24.00
335243,260,24.00
335387,260,24.00
335532,260,24.00
335676,260,24.00
335821,260,24.00
335965,261,24.00
336109,261,24.00
336254,260,24.00
336398,260,24.00
336543,260,24.00
336687,260,24.00
336832,260,24.00
336978,261,24.00
337122,260,24.00
337267,261,24.00
337411,261,24.00
337556,261,24.00
337703,260,24.00
337847,260,24.00
337991,260,24.00
338135,261,24.00
338280,261,24.00
338424,261,24.00
338568,261,24.00
338713,261,24.00
338857,260,24.00
339001,260,24.00
339146,261,24.00
339290,261,24.00
339434,261,24.00
339579,261,24.00
339723,261,24.00
339867,261,24.00
340011,260,24.00
340156,260,24.00
340300,260,24.00
340444,261,24.00
340589,260,24.00
340733,261,24.00
340877,261,24.00
341023,260,24.00
341168,261,24.00
341312,260,24.00
341456,262,24.00
341601,261,24.00
341745,261,24.00
341892,260,24.00
342036,261,24.00
342180,261,24.00
342325,261,24.00
342469,261,24.00
342613,261,24.00
342758,261,24.00
342902,261,24.00
343046,260,2.00
343190,260,24.00
343335,261,24.00
343479,261,24.00
343623,261,24.00
343768,261,24.00
343912,261,24.00
344056,260,24.00
344201,261,24.00
344345,261,24.00
344489,261,24.00
344634,261,24.00
344778,261,24.00
344922,260,24.00
345068,260,24.00
345212,260,24.00
345357,260,24.00
345501,260,24.00
345645,261,24.00
345790,260,24.00
345937,262,24.00
346081,261,24.00
346226,261,24.00
346370,260,24.00
346514,261,24.00
346659,260,24.00
346803,262,24.00
346948,261,24.00
347092,260,24.00
347237,260,24.00
347381,261,24.00
347525,261,24.00
347670,261,24.00
347814,260,24.00
347959,261,24.00
348103,261,24.00
348248,262,24.00
348392,261,24.00
348537,262,24.00
348681,260,24.00
348825,260,24.00
348972,262,24.00
349116,260,24.00
349260,260,24.00
349405,261,24.00
349549,261,24.00
349694,260,24.00
349838,261,24.00
349985,260,24.00
350130,260,24.00
350274,260,24.00
350419,260,24.00
350563,261,24.00
350707,261,24.00
350852,261,24.00
350996,260,24.00
351141,261,24.00
351285,261,24.00
351430,260,24.00
351574,259,24.00
351718,261,24.00
351863,261,24.00
352007,261,24.00
352152,261,24.00
352296,261,24.00
352440,260,24.00
352585,261,24.00
352729,261,24.00
352874,259,24.00
353020,260,24.00
353165,261,24.00
353309,261,24.00
353453,261,24.00
353598,260,24.00
353742,261,24.00
353887,260,24.00
354031,260,24.00
354178,260,24.00
354322,260,24.00
354467,260,24.00
354611,261,24.00
354756,260,24.00
354900,260,24.00
355045,260,24.00
355189,260,24.00
355334,261,24.00
355478,260,24.00
355622,260,24.00
355767,260,24.00
355911,260,24.00
356055,261,24.00
356200,260,24.00
356344,261,24.00
356489,260,24.00
356633,261,24.00
356777,260,24.00
356924,262,24.00
357068,261,24.00
357213,261,24.00
357357,261,24.00
357501,260,24.00
357646,260,24.00
357790,261,24.00
357935,260,24.00
358079,260,24.00
358226,261,24.00
358370,260,24.00
358515,260,24.00
358659,261,24.00
358804,260,24.00
358948,259,24.00
359092,260,24.00
359237,261,24.00
359381,260,24.00
359526,260,24.00
359670,261,24.00
359815,261,24.00
359959,261,24.00
360104,260,24.00
360248,261,24.00
360392,261,24.00
360537,260,24.00
360681,260,24.00
360826,260,24.00
360972,261,24.00
361116,261,24.00
361261,261,24.00
361405,260,24.00
361549,260,24.00
361694,261,24.00
361838,260,24.00
361983,261,24.00
362127,260,24.00
362272,262,24.00
362419,261,24.00
362563,262,24.00
362707,260,24.00
362852,260,24.00
362996,261,24.00
363141,261,24.00
363285,260,24.00
363430,261,24.00
363574,261,24.00
363718,261,24.00
363863,260,24.00
364007,260,24.00
364152,262,24.00
364296,260,24.00
364441,260,24.00
364585,260,24.00
364730,261,24.00
364876,261,24.00
365020,261,24.00
365165,260,24.00
365309,260,24.00
365453,261,24.00
365598,261,24.00
365742,259,24.00
365887,262,24.00
366031,260,24.00
366175,261,24.00
366320,260,24.00
366467,261,24.00
366612,260,24.00
366756,260,24.00
366900,261,24.00
367045,260,24.50
367189,261,24.00
367334,261,24.00
367478,261,24.00
367622,260,24.00
367767,260,24.50
367911,260,24.00
368056,261,24.00
368200,259,24.00
368345,260,24.50
368489,260,24.00
368634,260,24.50
368778,261,24.00
368924,260,24.00
369069,261,24.50
369213,260,24.00
369358,262,24.50
369502,260,24.00
369646,260,24.00
369791,261,24.00
369935,260,24.00
370080,261,24.00
370224,261,24.50
370368,260,24.50
370513,261,24.00
370660,260,24.50
370804,260,24.50
370949,260,24.00
371093,260,24.50
371237,261,24.50
371382,261,24.50
371526,261,24.50
371670,260,24.50
371814,259,24.00
371959,260,24.50
372103,260,24.00
372247,261,24.50
372392,261,24.00
372536,260,24.00
372680,261,24.50
372826,261,24.50
372971,261,24.50
373115,261,24.50
373259,260,24.00
373404,261,24.50
373548,261,24.50
373692,261,24.50
373837,261,24.50
373981,260,24.50
374125,261,24.00
374270,260,24.50
374414,261,24.50
374558,261,24.50
374705,259,24.50
374849,260,24.00
374994,261,24.50
375138,260,24.50
375282,262,24.50
375427,260,24.50
375571,261,24.50
375715,260,24.50
375860,261,24.50
376004,261,24.50
376148,261,24.00
376292,260,24.50
376437,261,24.50
376581,261,24.50
376725,260,24.50
376871,261,24.50
377016,260,24.50
377160,260,24.50
377304,260,24.50
377449,261,24.50
377593,260,24.50
377737,260,24.50
377882,260,24.50
378026,260,24.50
378170,261,24.50
378315,261,24.50
378459,260,24.50
378603,260,24.50
378747,260,24.50
378894,260,24.50
379039,260,24.50
379183,261,24.50
379328,260,24.50
379472,261,24.50
379617,261,24.50
379761,261,24.50
379906,261,24.50
380050,260,24.50
380195,260,24.50
380339,261,24.50
380483,260,24.50
380628,260,24.50
380772,261,24.50
380918,260,24.50
381063,262,24.50
381207,260,24.50
381352,260,24.50
381496,260,24.50
381641,260,24.50
381785,260,24.50
381929,260,24.50
382074,261,24.50
382218,259,24.50
382363,260,24.50
382507,260,24.50
382652,261,24.50
382796,260,24.00
382943,260,24.50
383088,261,24.50
383232,260,24.50
383376,259,24.50
383521,260,24.50
383665,261,24.50
383810,261,24.50
383954,259,24.50
384099,261,24.50
384243,260,24.50
384388,260,24.50
384532,261,24.50
384677,261,24.50
384823,260,24.50
384967,262,24.50
385112,260,24.50
385256,261,24.50
385400,260,24.50
385545,260,24.50
385689,260,24.50
385834,260,24.50
385978,261,24.50
386123,261,24.50
386267,260,24.50
386411,261,24.50
386556,261,24.50
386700,261,24.50
386845,261,24.50
386992,261,24.50
387136,261,24.50
387281,260,24.50
387425,260,24.50
387570,260,24.50
387714,261,24.50
387858,260,24.50
388003,260,24.50
388147,260,24.50
388292,260,24.50
388436,261,24.50
388580,259,24.50
388725,261,24.50
388871,260,24.50
389016,261,24.50
389160,260,24.50
389304,261,24.50
389449,260,24.50
389593,260,24.50
389738,261,24.50
389882,261,24.50
390027,260,24.50
390171,260,24.50
390315,261,24.50
390460,260,24.50
390604,261,24.50
390749,261,24.50
390893,261,24.50
391037,261,24.50
391185,260,24.50
391329,261,24.50
391473,262,24.50
391618,260,24.50
391762,261,24.50
391907,261,24.50
392051,261,24.50
392196,260,24.50
392340,261,24.50
392484,260,24.50
392629,262,24.50
392775,262,24.50
392919,261,24.50
393064,260,24.50
393208,261,24.50
393353,260,24.50
393497,260,24.50
393642,260,24.50
393786,261,24.50
393930,261,24.5
394075,261,24.50
394219,260,24.50
394364,262,24.50
394508,260,24.50
394652,261,24.50
394797,261,24.50
394941,261,24.50
395086,261,24.50
395233,260,24.50
395377,261,24.50
395522,261,24.50
395666,261,24.50
395811,260,24.50
395955,260,24.50
396100,261,24.50
396244,261,24.50
396388,261,24.50
396533,261,24.50
396677,259,24.50
396823,261,24.50
396968,260,24.50
397112,260,24.50
397257,260,24.50
397401,262,24.50
397546,260,24.50
397690,260,24.50
397834,260,24.50
397979,261,24.50
398123,260,24.50
398268,261,24.50
398412,260,24.50
398557,259,24.50
398701,261,24.50
398846,260,24.50
398990,260,24.50
399134,260,24.50
399279,261,24.50
399426,259,24.50
399570,261,24.50
399715,261,24.50
399859,262,24.50
400004,260,24.50
400148,260,24.50
400293,260,24.50
400437,260,24.50
400582,260,24.50
400728,261,24.50
400872,261,24.50
401017,260,24.50
401161,261,24.50
401305,260,24.50
401450,261,24.50
401594,261,24.50
401739,261,24.50
401883,260,24.50
402028,261,24.50
402172,260,24.50
402316,261,24.50
402461,260,24.50
402605,260,24.50
402750,260,24.50
402894,259,24.50
403039,261,24.50
403183,261,24.50
403328,261,24.50
403475,260,24.50
403619,260,24.50
403763,261,24.50
403908,260,24.50
404052,261,24.50
404196,261,24.50
404340,260,24.50
404485,261,24.50
404629,260,24.50
404775,261,24.50
404920,259,24.50
405064,260,24.50
405208,261,24.50
405353,260,24.50
405497,261,24.50
405641,260,24.50
405785,261,24.50
405930,260,24.50
406074,260,24.50
406218,260,24.50
406363,261,24.50
406507,260,24.50
406651,260,24.50
406796,261,24.50
406940,261,24.50
407084,260,24.50
407229,261,24.50
407373,261,24.50
407517,261,24.50
407672,260,24.50
407816,260,24.50
407960,260,24.50
408104,260,24.50
408249,260,24.50
408393,260,24.50
408539,261,24.50
408683,261,24.50
408828,260,24.50
408972,261,24.50
409116,261,24.50
409261,261,24.50
409405,261,24.50
409549,260,24.50
409694,260,24.50
409838,259,24.50
409982,261,24.50
410127,260,24.50
410271,261,24.50
410415,261,24.50
410560,260,24.50
410704,260,24.50
410848,261,24.50
410992,260,24.50
411137,261,24.50
411281,260,24.50
411425,261,24.50
411570,261,24.50
411717,260,24.50
411861,260,24.50
412006,260,24.50
412150,261,24.50
412295,260,24.50
412439,260,24.50
412585,260,24.50
412730,261,24.50
412874,261,24.50
413018,261,24.50
413163,259,24.50
413307,260,24.50
413452,261,24.50
413596,260,24.50
413741,259,24.50
